timestamp,open,high,low,close,volume
2016-03-16,142.6200,144.8800,142.1100,144.7900,4221939
2016-03-15,141.7400,143.3300,141.5400,142.9600,3707538
2016-03-14,142.0100,143.1900,141.0400,142.7800,4047634
2016-03-11,141.7300,142.9236,140.5100,142.3600,4421748
2016-03-10,141.2400,141.4700,138.0900,140.1900,4020024
2016-03-09,139.3100,142.1700,139.2300,140.4100,4406304
2016-03-08,139.7100,140.3500,137.4200,139.0700,5537856
2016-03-07,137.2800,140.5100,136.8718,140.1500,5170228
2016-03-04,137.5350,139.4200,137.0200,137.8000,3968423
2016-03-03,137.2200,137.9602,136.0700,137.8000,5155978
2016-03-02,133.7000,137.4400,133.2200,136.3000,5217230
2016-03-01,132.2400,134.6400,132.0300,134.3700,3788084
2016-02-29,132.0000,133.3600,130.9000,131.0300,4427472
2016-02-26,134.5100,134.9200,131.9500,132.0300,4385699
2016-02-25,133.2900,134.5100,130.8800,134.5000,4358205
2016-02-24,131.5500,133.4900,129.6800,132.8000,4122421
2016-02-23,133.1400,133.4100,132.0100,132.4000,3439631
2016-02-22,133.8400,134.3100,132.4100,133.7700,4457444
2016-02-19,132.3600,133.6500,130.8400,133.0800,5125276
2016-02-18,130.0000,134.0000,129.7500,132.4500,9951438
2016-02-17,123.7100,126.5700,123.2500,126.1000,4820982
2016-02-16,121.8300,123.0900,121.3400,122.7400,4061066
2016-02-12,119.2600,121.0500,118.3500,121.0400,4935670
2016-02-11,118.7800,119.6600,116.9010,117.8500,7307503
2016-02-10,125.0000,125.2900,119.8400,120.1900,6462375
2016-02-09,126.1200,126.9300,123.7700,124.0700,5956138
2016-02-08,126.0000,127.5100,124.1300,126.9800,7363893
2016-02-05,127.2200,128.6400,125.8500,128.5700,7176765
2016-02-04,125.0800,128.5000,125.0000,127.6500,5265650
2016-02-03,123.9900,125.4499,122.2900,124.7200,6223424
2016-02-02,123.6700,124.1400,122.6400,122.9400,3287218
2016-02-01,124.4000,125.2900,123.7100,124.8300,3574834
2016-01-29,123.2800,124.7900,122.9600,124.7900,8248077
2016-01-28,121.2600,122.8300,121.0100,122.2200,3942537
2016-01-27,122.7300,123.3700,120.6500,120.9600,5025161
2016-01-26,122.2500,123.6100,122.2400,122.5900,4617414
2016-01-25,122.1000,124.2300,121.6400,122.0800,5445560
2016-01-22,124.6700,124.7400,121.7700,122.5000,9238219
2016-01-21,121.3000,125.1000,120.5751,122.9100,8851531
2016-01-20,118.4600,123.9900,118.0000,121.8600,16157769
2016-01-19,130.1100,132.1000,128.0600,128.1100,9955973
2016-01-15,130.0100,130.8800,128.8700,130.0300,9007945
2016-01-14,131.9300,133.7900,131.2200,132.9100,5709426
2016-01-13,133.5000,134.2799,131.1000,131.1700,4700115
2016-01-12,133.6500,133.7800,131.1300,132.9000,5078360
2016-01-11,131.8100,133.8200,131.7600,133.2300,4974236
2016-01-08,133.1800,133.8160,131.3200,131.6300,4762583
2016-01-07,133.7000,135.0200,132.4300,132.8600,7024500
2016-01-06,134.3800,135.5800,133.6200,135.1700,4310774
2016-01-05,136.7600,136.8900,134.8501,135.8500,3924785
2016-01-04,135.6000,135.9700,134.2400,135.9500,5229231
2015-12-31,139.0700,139.1000,137.5700,137.6200,3462037
2015-12-30,139.5800,140.4400,139.2200,139.3400,2989367
2015-12-29,138.2500,140.0600,138.2000,139.7800,3943691
2015-12-28,137.7400,138.0450,136.5400,137.6100,3143412
2015-12-24,138.4300,138.8800,138.1100,138.2500,1495226
2015-12-23,138.3000,139.3050,138.1100,138.5400,5164909
2015-12-22,135.8800,138.1900,135.6500,137.9300,4263538
2015-12-21,135.8300,135.8300,134.0200,135.5000,5616636
2015-12-18,136.4100,136.9600,134.2700,134.9000,10008280
2015-12-17,139.3500,139.5000,136.3075,136.7500,4089539
2015-12-16,139.1200,139.6500,137.7900,139.2900,4345474
2015-12-15,137.4000,138.9700,137.2800,137.7900,4238546
2015-12-14,135.3100,136.1400,134.0200,135.9300,5141549
2015-12-11,135.2300,135.4400,133.9100,134.5700,5333567
2015-12-10,137.0300,137.8500,135.7201,136.7800,4221948
2015-12-09,137.3800,139.8400,136.2300,136.6100,4614993
2015-12-08,138.2800,139.0600,137.5300,138.0500,3904755
2015-12-07,140.1600,140.4100,138.8100,139.5500,3279300
2015-12-04,138.0900,141.0200,137.9900,140.4300,4567752
2015-12-03,140.1000,140.7300,138.1900,138.9200,5905763
2015-12-02,140.9300,141.2100,139.5000,139.7000,3725193
2015-12-01,139.5800,141.4000,139.5800,141.2800,4195119
2015-11-30,138.6100,139.9000,138.5200,139.4200,4542014
2015-11-27,138.0000,138.8100,137.2100,138.4600,1415840
2015-11-25,138.3700,138.4300,137.3750,138.0000,3238166
2015-11-24,137.6500,139.3400,137.3100,138.6000,3407603
2015-11-23,138.5300,138.8700,137.1200,138.4600,5137872
2015-11-20,137.3700,138.9150,137.2500,138.5000,5176255
2015-11-19,136.2100,137.7355,136.0100,136.7400,4753503
2015-11-18,134.7900,135.9100,134.2600,135.8200,4148771
2015-11-17,134.2200,134.8200,133.3100,133.8200,2814487
2015-11-16,131.7900,134.0900,131.7900,133.7100,4190777
2015-11-13,132.9500,133.0000,131.6500,131.7500,4609621
2015-11-12,134.7000,134.7000,133.0100,133.0400,4700465
2015-11-11,136.0900,136.2000,134.5000,135.0200,3164806
2015-11-10,135.3600,135.7350,134.1200,135.4700,4520387
2015-11-09,137.9200,138.0800,134.8800,135.3100,8074476
2015-11-06,138.6000,139.5500,137.8700,138.2500,4744493
2015-11-05,141.6100,142.3800,139.6300,139.8900,5093471
2015-11-04,142.5500,142.6500,141.3000,141.6300,3516890
2015-11-03,140.0200,142.8000,139.9000,141.8800,4349317
2015-11-02,140.5000,140.5165,139.5700,140.3700,3822212
2015-10-30,140.4400,141.3300,139.9000,140.0800,3983990
2015-10-29,140.3600,140.8200,139.0201,140.5500,3710245
2015-10-28,137.9200,141.2300,137.5000,140.8300,8510027
2015-10-27,143.5100,143.8300,137.3300,137.8600,15005072
2015-10-26,144.7500,145.0000,143.2100,143.6600,3489428
2015-10-23,144.6100,145.4900,143.7000,144.6800,5370439
2015-10-22,141.7400,145.0700,141.6200,144.0900,5583076
2015-10-21,140.2500,142.6600,139.3000,140.9200,7134526
2015-10-20,142.4900,142.8800,140.2700,140.6400,16025591
2015-10-19,149.8500,149.9700,148.3800,149.2200,7954684
2015-10-16,150.4500,151.2000,149.2600,150.3900,3483599
2015-10-15,150.9100,151.2400,148.5800,150.0900,3476219
2015-10-14,149.6000,150.6500,149.0200,150.0100,3352327
2015-10-13,150.7800,150.7800,149.1800,149.6200,3915707
2015-10-12,152.4000,152.5800,150.8500,151.1400,3227636
2015-10-09,152.4600,153.1470,151.2700,152.3900,3531107
2015-10-08,149.6900,153.0190,149.2900,152.2800,4794357
2015-10-07,150.0400,150.7300,148.8565,150.0900,2989915
2015-10-06,149.0600,150.1500,148.4900,148.7800,3018074
2015-10-05,145.8200,149.8925,145.8200,149.0400,5131669
2015-10-02,141.0500,144.5900,140.5600,144.5800,3053928
2015-10-01,145.3100,145.6700,141.5900,143.5900,3880747
2015-09-30,143.6900,145.7100,143.6600,144.9700,3923866
2015-09-29,141.9900,142.6600,141.1501,142.4700,4763509
2015-09-28,144.4200,145.3800,142.4700,142.5200,4292421
2015-09-25,145.5500,146.2700,144.5300,145.4200,3474279
2015-09-24,142.6000,145.0700,141.9500,144.4100,3278207
2015-09-23,144.2100,144.5700,142.7500,143.6600,2674225
2015-09-22,144.6200,145.0600,143.7699,144.4300,3564015
2015-09-21,145.3900,146.9800,144.9200,146.4800,3824858
2015-09-18,146.0500,146.3850,143.9800,144.5100,7975845
2015-09-17,148.1000,149.6800,147.3000,148.1400,4002952
2015-09-16,147.8400,148.8900,147.5400,148.4100,2799222
2015-09-15,146.6000,147.9300,145.7600,147.5300,2717060
2015-09-14,147.3700,147.3700,145.4100,145.6500,3226747
2015-09-11,145.9100,147.5000,145.6700,147.3700,3113953
2015-09-10,145.8500,147.1600,144.5100,146.2000,3461658
2015-09-09,148.7400,149.0400,144.8500,145.0500,3407761
2015-09-08,145.8600,147.3400,145.6600,147.2300,3933010
2015-09-04,144.5700,145.4000,143.3200,143.7000,4201068
2015-09-03,146.0500,148.0300,145.7700,146.7800,3603518
2015-09-02,144.9200,145.0800,143.1800,145.0500,4251778
2015-09-01,144.9100,144.9800,141.8500,142.6800,5271696
2015-08-31,147.3800,148.4000,146.2600,147.8900,4093078
2015-08-28,147.7500,148.2000,147.1800,147.9800,4076211
2015-08-27,148.5000,148.9700,145.6600,148.5400,4975966
2015-08-26,144.0900,146.9800,142.1400,146.7000,6197229
2015-08-25,146.9400,147.1100,140.6200,140.9600,7071869
2015-08-24,143.4700,147.7600,142.3200,143.4700,10186817
2015-08-21,151.5000,153.1900,148.7000,148.8500,7360898
2015-08-20,152.7400,153.9100,152.5000,152.6600,4011514
2015-08-19,155.1500,155.6700,153.4100,153.9400,4205904
2015-08-18,155.5100,156.5200,155.2500,156.0100,2018337
2015-08-17,155.2000,156.6900,154.7000,156.3100,2249554
2015-08-14,155.0000,156.2100,154.5800,155.7500,3226434
2015-08-13,156.0600,156.0900,154.3171,155.0700,2533318
2015-08-12,154.2600,156.5200,153.9500,156.1600,3624852
2015-08-11,155.9600,155.9900,154.8600,155.5100,3167111
2015-08-10,156.7700,157.4652,156.1200,156.7500,4613371
2015-08-07,155.8900,156.2500,154.3350,155.1200,3794897
2015-08-06,157.1300,157.5400,156.1800,156.3200,3004487
2015-08-05,159.1000,159.5400,157.4800,157.9000,3463034
2015-08-04,158.4000,158.8200,156.8700,157.6000,5260575
2015-08-03,161.7000,161.8500,157.9000,158.7100,4615511
2015-07-31,161.4000,162.0600,160.6300,161.9900,3580226
2015-07-30,160.5000,161.4000,159.7500,160.9600,1994660
2015-07-29,160.0000,161.5000,159.3900,161.0900,3378396
2015-07-28,159.9100,160.1900,158.5000,160.0500,2720890
2015-07-27,159.0000,160.1800,158.6000,159.0700,3706240
2015-07-24,161.2900,161.9300,159.4100,159.7500,3777631
2015-07-23,160.2700,162.7500,159.8300,161.7300,5034246
2015-07-22,162.7300,163.0695,159.7000,160.3500,7180385
2015-07-21,164.3400,166.3500,162.0200,163.0700,13747503
2015-07-20,172.7900,173.7800,172.1400,173.2200,7335491
2015-07-17,170.3300,172.5200,170.1000,172.5100,4356391
2015-07-16,169.4700,171.0900,169.1600,171.0000,3529874
2015-07-15,168.4800,169.2700,168.0000,168.5300,1998004
2015-07-14,169.4300,169.5400,168.2400,168.6100,3025263
2015-07-13,167.9300,169.8900,167.5200,169.3800,4228963
2015-07-10,165.6600,167.4000,165.5150,166.9500,4538349
2015-07-09,165.3400,165.5100,163.7000,163.8500,4199708
2015-07-08,164.0000,164.9400,162.6800,163.1600,2776286
2015-07-07,164.9400,165.3500,162.2317,165.0000,3549861
2015-07-06,163.8300,165.2300,163.5200,164.7300,3079782
2015-07-02,165.0500,165.3200,164.4200,165.0900,2852696
2015-07-01,163.9700,165.6100,163.6000,164.4900,3214547
2015-06-30,163.9900,164.0000,162.1200,162.6600,3597288
2015-06-29,163.9200,165.3500,162.8900,162.9700,3314679
2015-06-26,166.2300,166.8116,165.2300,165.4600,8945485
2015-06-25,167.8000,168.1300,166.0800,166.0800,2408780
2015-06-24,168.7100,168.8400,166.8301,166.9700,3548079
2015-06-23,168.3800,169.9700,167.5730,168.6200,3701637
2015-06-22,167.6500,168.3400,167.2000,167.7300,2335796
2015-06-19,167.6200,168.4200,166.7700,166.9900,7072020
2015-06-18,167.0500,168.7200,167.0500,168.2500,3330864
2015-06-17,167.0000,167.8476,166.1000,167.1700,2862993
2015-06-16,166.3300,167.4000,165.9100,166.8400,3249842
2015-06-15,165.3300,166.4400,164.2500,166.2600,4245657
2015-06-12,168.2300,168.3000,166.6900,166.9900,3065085
2015-06-11,169.2600,170.4400,168.5400,168.7800,3464013
2015-06-10,166.4900,169.3900,166.0600,168.9200,4680545
2015-06-09,165.3400,166.0200,163.3700,165.6800,3395901
2015-06-08,167.1700,167.2800,165.0200,165.3400,3758726
2015-06-05,168.2500,168.9103,167.2000,167.4000,3100505
2015-06-04,169.5300,170.6000,167.9300,168.3800,3079334
2015-06-03,170.5000,171.5601,169.6300,169.9200,2131031
2015-06-02,169.6600,170.4500,168.4300,169.6500,2571762
2015-06-01,170.2100,171.0400,169.0300,170.1800,2985479
2015-05-29,171.3500,171.3500,169.6500,169.6500,4091431
2015-05-28,171.4500,171.8400,170.6600,171.7100,1731372
2015-05-27,171.1600,172.4800,170.4900,172.0000,2764378
2015-05-26,172.1100,172.1200,169.1300,170.1300,3848738
2015-05-22,173.0400,173.3900,172.1900,172.2200,2849692
2015-05-21,173.3200,174.1400,173.0350,173.3400,2295590
2015-05-20,173.3300,174.4400,172.4600,173.7600,2300693
2015-05-19,172.9700,173.7500,171.9300,173.4800,2523002
2015-05-18,173.4400,173.4900,172.3000,173.0600,1970630
2015-05-15,173.9100,174.4100,172.6000,173.2600,2916115
2015-05-14,173.5000,174.4000,173.2200,174.0500,2438669
2015-05-13,171.2400,172.7400,170.7500,172.2800,2457521
2015-05-12,170.5500,171.4899,168.8400,170.5500,2961739
2015-05-11,172.6500,172.9900,170.8600,171.1200,2661030
2015-05-08,172.9400,173.3300,172.2400,172.6800,3092599
2015-05-07,169.6300,171.9800,169.0400,170.9900,2472627
2015-05-06,172.9000,174.0500,168.8600,170.0500,3610900
2015-05-05,173.5100,174.2300,171.9600,173.0800,3593465
2015-05-04,174.4700,176.3000,173.7000,173.9700,4023850
2015-05-01,173.2000,174.0000,172.4200,173.6700,3312052
2015-04-30,173.7700,174.2800,170.3000,171.2900,5062613
2015-04-29,173.4000,175.1303,172.8000,174.4000,4517190
2015-04-28,170.8300,174.6900,170.0200,173.9200,5816308
2015-04-27,170.8900,171.4900,170.3000,170.7300,3166588
2015-04-24,170.2300,170.8500,168.7400,169.7800,3888439
2015-04-23,165.2300,171.9100,165.1400,170.2400,8230392
2015-04-22,164.3900,166.0000,162.8900,165.3600,4024674
2015-04-21,166.0700,167.3800,164.0500,164.2600,9683592
2015-04-20,162.1000,166.6400,161.9000,166.1600,9609204
2015-04-17,161.7500,161.8600,160.0300,160.6700,4308880
2015-04-16,163.3100,163.9800,162.5400,163.1300,3136947
2015-04-15,162.6300,164.9600,162.5000,164.1300,3498756
2015-04-14,162.4200,162.7352,160.7900,162.3000,2719287
2015-04-13,162.3700,164.0000,162.3600,162.3800,3868911
2015-04-10,162.3400,163.3300,161.2500,162.8600,2515603
2015-04-09,161.7000,162.4700,160.7200,162.3400,2263490
2015-04-08,161.7200,163.5500,161.0100,161.8500,2524323
2015-04-07,161.6700,163.8400,161.6200,162.0700,3147966
2015-04-06,159.6900,162.8000,158.7020,162.0400,3465681
2015-04-02,159.5200,162.5400,158.8900,160.4500,4671578
2015-04-01,160.2300,160.6200,158.3900,159.1800,3700791
2015-03-31,161.0800,162.3300,160.4000,160.5000,4255158
2015-03-30,161.3100,163.6000,161.2500,162.6700,4138018
2015-03-27,160.7900,160.9000,159.2300,160.4000,3477826
2015-03-26,159.2700,161.2500,158.9100,160.5900,4396024
2015-03-25,163.0800,163.0800,159.2000,159.2000,5428730
2015-03-24,164.7900,164.8900,162.9000,163.0000,4336706
2015-03-23,162.7700,165.3500,162.7300,164.6300,5929927
2015-03-20,160.9500,163.0000,160.3500,162.8800,9006417
2015-03-19,159.7000,160.9200,158.8100,159.8100,3878559
2015-03-18,156.8500,160.7000,155.8000,159.8100,5738466
2015-03-17,156.2000,157.2900,155.3700,156.9600,3311792
2015-03-16,155.0500,157.0900,154.8000,157.0800,3749638
2015-03-13,157.4600,157.5200,153.4000,154.2800,6063970
2015-03-12,156.2700,158.7200,156.2700,157.9800,4567346
2015-03-11,158.5700,159.1400,155.9350,156.8000,5709290
2015-03-10,159.6000,160.2300,157.8100,157.8100,4600968
2015-03-09,158.2000,161.1500,158.2000,160.7700,5193874
2015-03-06,160.1900,161.4400,158.0600,158.5000,4540174
2015-03-05,159.8600,161.5000,159.7030,161.1800,3791660
2015-03-04,160.5400,160.5600,158.7200,159.4200,3633335
2015-03-03,160.2700,161.7500,160.0000,161.0300,3234068
2015-03-02,161.6800,161.8900,159.8101,160.4800,5917812
2015-02-27,161.0500,162.2900,160.1600,161.9400,4410037
2015-02-26,163.7400,164.1400,159.7700,160.8700,7110571
2015-02-25,164.9400,164.9600,162.5800,162.8100,4004559
2015-02-24,162.4900,164.9900,161.5100,164.8300,4701626
2015-02-23,164.2300,164.4000,162.5000,162.9100,2714434
2015-02-20,163.6400,164.3400,162.0900,163.6500,3352781
2015-02-19,162.0500,164.4900,161.4400,163.8900,3504269
2015-02-18,161.8600,162.4700,160.6400,162.1900,4358252
2015-02-17,159.7500,161.4100,159.7300,160.9600,2893590
2015-02-13,158.7800,160.8000,158.6400,160.4000,3706919
2015-02-12,158.7200,159.5000,158.0900,158.5200,3333063
2015-02-11,157.7600,159.0900,157.1700,158.2000,3626658
2015-02-10,156.7400,158.5600,155.0800,158.5600,4440614
2015-02-09,156.0000,157.5000,155.4000,155.7500,3057502
2015-02-06,157.3400,158.0800,156.2300,156.7200,3256440
2015-02-05,157.2900,158.5900,157.1501,157.9100,5253628
2015-02-04,157.2100,158.7100,156.7000,156.9600,3678339
2015-02-03,154.7500,158.6000,154.7500,158.4700,5539406
2015-02-02,154.0000,154.6600,151.5100,154.6600,4712017
2015-01-30,153.9100,155.2400,153.0400,153.3100,6563447
2015-01-29,151.3800,155.5800,149.5200,155.4800,8320622
2015-01-28,154.0000,154.5300,151.5500,151.5500,4495633
2015-01-27,154.9400,155.0900,152.5900,153.6700,5659568
2015-01-26,158.2600,159.4600,155.7700,156.3600,7888037
2015-01-23,155.0300,157.6000,154.8900,155.8700,4834447
2015-01-22,151.9400,155.7200,151.7600,155.3900,6119523
2015-01-21,153.0300,154.5000,151.0700,152.0900,11896012
2015-01-20,156.7000,157.3300,154.0300,156.9500,8380815
2015-01-16,153.8200,157.6300,153.8200,157.1400,5756041
2015-01-15,156.6900,156.9700,154.1600,154.5700,4251698
2015-01-14,154.8600,156.4900,153.7400,155.8000,4689740
2015-01-13,157.2600,159.9700,155.6800,156.8100,4386989
2015-01-12,159.0000,159.2500,155.7600,156.4400,4187588
2015-01-09,158.4200,160.3400,157.2500,159.1100,4472701
2015-01-08,156.2400,159.0440,155.5500,158.4200,4240585
2015-01-07,157.2000,157.2000,154.0300,155.0500,4701015
2015-01-06,159.6700,159.9600,155.1700,156.0700,6145670
2015-01-05,161.2700,161.2700,159.1900,159.5100,4880389
2015-01-02,161.3100,163.3100,161.0000,162.0600,5525341
2014-12-31,160.4100,161.5000,160.3800,160.4400,4011909
2014-12-30,160.0200,160.8200,159.7900,160.0500,2829904
2014-12-29,162.0000,162.3400,159.4500,160.5100,3331833
2014-12-26,162.2700,163.0900,162.0100,162.3400,1912310
2014-12-24,162.8800,162.9900,161.6100,161.8200,1869977
2014-12-23,162.2300,162.9000,161.6100,162.2400,4044120
2014-12-22,158.3300,161.9100,158.3300,161.4400,4682509
2014-12-19,157.4900,160.4100,157.4900,158.5100,8864850
2014-12-18,153.5800,157.6800,153.3000,157.6800,7301971
2014-12-17,151.5200,153.3080,151.1100,151.9300,5139465
2014-12-16,152.0300,154.8900,150.5000,151.4100,6782173
2014-12-15,155.9300,156.7390,152.8400,153.0600,6500311
2014-12-12,160.2500,160.5000,155.3300,155.3800,8611249
2014-12-11,160.8200,162.9300,160.5200,161.0700,3987625
2014-12-10,163.0100,163.3300,160.0300,160.5100,4081714
2014-12-09,160.8400,163.0200,160.8000,162.9900,3865785
2014-12-08,163.2900,163.2900,161.5400,161.8600,2851383
2014-12-05,163.6100,164.5000,162.9100,163.2700,3013500
2014-12-04,164.0100,164.5000,163.0100,164.0500,3862816
2014-12-03,162.4700,164.5200,162.0000,164.5200,6434994
2014-12-02,162.4700,162.7300,161.6400,162.6700,3465747
2014-12-01,161.6400,163.3150,161.3500,161.5400,4168384
2014-11-28,162.7500,163.3700,161.4400,162.1700,2405512
2014-11-26,161.9300,162.1000,161.0100,161.9500,3967223
2014-11-25,162.6500,163.5000,161.5600,161.7600,4062378
2014-11-24,161.5400,163.8600,161.0600,162.1500,6618779
2014-11-21,161.8300,161.9500,160.7500,160.9200,4076868
2014-11-20,160.9500,161.5000,159.8000,160.6400,4182746
2014-11-19,162.0500,162.1000,160.9600,161.4300,3802175
2014-11-18,164.7300,164.7500,161.8900,161.8900,5412495
2014-11-17,164.1600,164.9700,163.7200,164.1600,4798933
2014-11-14,162.1000,164.4900,161.6900,164.1600,4976697
2014-11-13,162.0000,162.8000,161.8000,162.7900,3239726
2014-11-12,162.2800,163.0000,161.7600,161.9200,3377798
2014-11-11,163.7000,163.9000,162.6000,163.3000,3535694
2014-11-10,161.9000,164.4700,161.6100,163.4900,4958236
2014-11-07,161.4200,162.2069,160.8500,162.0700,3494803
2014-11-06,161.2800,161.5300,160.0500,161.4600,4067587
2014-11-05,163.1300,163.5400,161.5600,161.8200,4103003
2014-11-04,164.3400,164.3600,162.2400,162.6500,4246854
2014-11-03,164.2500,164.5400,163.3750,164.3600,4691074
2014-10-31,165.4800,165.5900,163.6165,164.4000,5818375
2014-10-30,163.5000,164.6200,163.0200,164.3500,3895979
2014-10-29,164.3300,164.6150,162.7600,163.4600,4741689
2014-10-28,162.0000,163.6000,161.8000,163.6000,7896863
2014-10-27,162.0000,162.9100,161.8100,161.8700,4989213
2014-10-24,162.0800,162.4400,161.4500,162.0800,6652321
2014-10-23,162.1200,162.8300,161.5400,162.1800,7599510
2014-10-22,162.4100,165.4100,161.1000,161.7900,11088493
2014-10-21,166.4000,166.6800,161.6800,163.2300,20952120
